Occasion,AbsoluteSlot0,StartSample,EndSampleExclusive,IQFirstRow,IQRowCount,ReceiveBranches,HARQBits,SignalPresent,Detected,FalseACKBits,DetectionMetric,DetectionThreshold,DetectionThresholdSource,NoiseStreamSeed,InjectedSampleNoiseVariance,ConfiguredReferenceEsN0_dB,RFAppliedStageCount,TimingSource,Source,ReceiverImplementation,ReceptionAssignmentDigest,ReceiverContextDigest,IQSHA256
410,2049,15736320,15744000,3141121,7680,2,2,0,0,0,0.370793269294752,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,263082a59c66ddf01e4ac8f099f2b9633f436e042c2956b7c9b7e58b5decfde4,a280db86e489efc5d84001c71ad4bd2bc8d0cef5821e13a49fcbd91ebe411aef,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
411,2054,15774720,15782400,3148801,7680,2,1,0,0,0,0.172908898400145,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,0bc824c282a9944d82935c10d2281a558bdb39b678cbd7f3c2bd3d33dcd82b00,e05d175561d296f66247b5765a9d84a378b18732c24cebaaa054542d7efba1f2,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
411,2054,15774720,15782400,3148801,7680,2,2,0,0,0,0.263181931047827,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,986a286cfa0a110c0387169124ac050fec45e25b27047b9b059cc479ac8a94d0,033e3c9e3470a80fd04c6d0bc07f3d985f09a59aaf93c535246c7acfffee1713,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
412,2059,15813120,15820800,3156481,7680,2,1,0,0,0,0.361988532896092,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,532878522858da5e85cda8fec7cc850624ceaaaca18b262dcb3564d036dce5a7,e6914058ade2a9033647bef64a48d172fa854631a7753f7e4aa770ed2a908086,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
412,2059,15813120,15820800,3156481,7680,2,2,0,0,0,0.361988532896092,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,d7f46e8c6594f434477b36c3df63919b4ccfa6a876863b4c1e46c8c4b5e72e0d,dba17cd8fe85ffd0ecaf1c0fa8a559eafc183f7550493341ee8c3452ac8aef3a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
413,2064,15851520,15859200,3164161,7680,2,1,0,0,0,0.381795006431288,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,e2a18621965f237190efcfa3404367b2cf5bcc17f06b9648b4b5a3e4dc0a2a32,53424dc9f7cba86a52567160d270df547090ec7cdf2e3fdb0c5f1caa09b42f80,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
413,2064,15851520,15859200,3164161,7680,2,2,0,0,0,0.381795006431288,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,b66f043038b4eaf947d55047b7e55a4d839039f0ced42179ad6bd17e2587e10d,73dc0fc4f32c9201079c742424e8432a2a1c70170ad2a4869ac6c862c9c34604,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
414,2069,15889920,15897600,3171841,7680,2,1,0,0,0,0.25120794359755,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,8f25ff2c7be6a322d60681953b9843c31a3c2a15ca8af8707ae000a1c6c365ef,715aa64ffb44cec234aaca895e7c66c56bcda33d2539508f0952459f807e7f09,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
414,2069,15889920,15897600,3171841,7680,2,2,0,0,0,0.307004747907366,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,5b1bbdc83d891cf00ba0de7306aae5bfd848e5784de82943c07610f5956018fc,e13918a0fec7c15aa85961d5510e3d13aec78267fe7d79fbb83088dc0adbf4c1,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
415,2074,15928320,15936000,3179521,7680,2,1,0,0,0,0.278477485301103,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,b54de007918e90121f8a20ace0d8be3fbd8fc65924cbf4ec5f7efcedaef261da,79660050d2abe072a3e6a31e665eacc7d2555e3a26e27c59fdcd78264f0d91b3,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
415,2074,15928320,15936000,3179521,7680,2,2,0,0,0,0.287062392590697,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,245b4d588144205d9ab07343f6ee2fc4c5f19024b45831c96ef2df9cad05738d,4ed317122dbf8c3109af6f8580f5560a4834d67791f7e86892ef2c74dfad1ae3,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
416,2079,15966720,15974400,3187201,7680,2,1,0,0,0,0.223657573570418,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,b011c7f168f23eae8161c66cf0be97f4d4c01230685dd8377eb20f5aefbc2279,2c95765e265582b4661babd18647f5c6249a9fa10e492410403cd7986586a91d,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
416,2079,15966720,15974400,3187201,7680,2,2,0,0,0,0.230617500874955,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,ba5eefd25ca62348c2d999f4e0e9b9b4ad8f59b128ba6c89787409ef872945f1,2b862032794d0c3d09b4eeb88f766578513249454c423c7c3059c7610f2865de,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
417,2084,16005120,16012800,3194881,7680,2,1,0,0,0,0.259748145783914,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,6e7d238481ef136778fd29dfbf960d2e1655c31451574e1072f3065e79827052,2f248fdb0dc78dc1e4295c5c4f99b46ee5356974bb5f6749abeeb934f0589d26,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
417,2084,16005120,16012800,3194881,7680,2,2,0,0,0,0.316975910286812,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,9f81ee0aaaa2ba0a22d6364d925174df776fbf03deec4e745c4e960d0150ccca,e43c152663d30cc6d9ffbf86d7fdfacba2b7a1be2e75f3c094cb34c131499dbf,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
418,2089,16043520,16051200,3202561,7680,2,1,0,0,0,0.290856535482208,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,79902d3675f17ea9aedfa451af4337c4e58cec676b50c4717a9beb885213562c,d0b9d4891af949eac6d28d1cf7e74fc99956a133877979fc4b7934dd3979dd3a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
418,2089,16043520,16051200,3202561,7680,2,2,0,0,0,0.290856535482208,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,d2654c616eae35fcd797eaf62fab7cd165894ebb970a8467348fadffd2dc2c25,37ea73c4ce14c20e3647877742ed33101c8fdb2f92ce620e37cf42670f04f287,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
419,2094,16081920,16089600,3210241,7680,2,1,0,0,0,0.250807753882893,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,617b116d3cf11cb957b64d7b55b8e2b23e451c2cba9dc0465c481f6e568e9493,3480976b7b35b5da0a2d19fbbd2dfd2a64c68cb205e77129b2cc8d6fd008f78a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
419,2094,16081920,16089600,3210241,7680,2,2,0,0,0,0.386405599067911,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,61ef4933affa2c527928f2766acffbd91901a753e56b9a252650967f76a51377,21972d4491879df5e9523bc1d57ca9876790e95235c568c9c17ba41dffa06f5e,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
420,2099,16120320,16128000,3217921,7680,2,1,0,1,0,0.436299788902538,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,1544e51980b2e007c1e2aee81c0c6812407f2d02f00061b49b2bd0a858390945,957d96e27a81c35158476b3a72892287d8afa08f53616d8e32e4a130c7e94e14,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
420,2099,16120320,16128000,3217921,7680,2,2,0,1,0,0.436299788902538,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,24db7a3224fe21b4803f3aed32a0f2dc7c1bf22d8cc83ec098211dca25624b53,31e1186278f048e3a82a9f04dd9765184eea9c6448a184fb3befa122b7988591,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
421,2104,16158720,16166400,3225601,7680,2,1,0,0,0,0.259964117735996,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,adebf6167b24bb6d76f4f138a83a9797ca401bbcfb0ff64d4e8eb960c5f344f5,ede7b7dd1b0e6af3b1c35739f46887ba4dbb7d890d9d4486ecdedbe39a08b842,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
421,2104,16158720,16166400,3225601,7680,2,2,0,0,0,0.281077404672966,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,0e7da0cbdce7e61c54539533eec1135e8e6db1b314709de0627b5a141c51caac,f9b1cac81202761237e871e3c37075ce3a65733c9630015288db2c17e412d7af,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
422,2109,16197120,16204800,3233281,7680,2,1,0,0,0,0.375951286002159,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,a5c6d7c9b13734a2ec963fb92afb4a2d33f162c091db9aad3cd47cc484cd9c1e,b2c71eb4cefea56f0b15b58799ab1d8649c33d3e653d9e30e74a8549bdab9e45,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
422,2109,16197120,16204800,3233281,7680,2,2,0,0,0,0.375951286002159,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,25a30bc843f8e667acd4463288425ee2193af3f4daef179d87a2c5c39bcf2de7,86865fcbbd842875749881ae3b2a545b7c9b692dda8d2f76d31996250a699f4e,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
423,2114,16235520,16243200,3240961,7680,2,1,0,0,0,0.24352841750869,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,eca0ce78b2458440a9763aa3c4cc5cef7591bd0d321967f6d8d9021e7799262d,92f46ad3a3dfdd0317e33954a1de00b5a146b7a06cbf5bebdb24d22aa2f450ba,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
423,2114,16235520,16243200,3240961,7680,2,2,0,0,0,0.270514964436014,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,716a1d3a8a12d4cb99cfa7cbec2a22ae15bb876c720524ddc81c7ad06202f6d2,f3e8b3907a79788af8a41f3e4331b62e8d7e228e82b521c3398cf81690b47070,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
424,2119,16273920,16281600,3248641,7680,2,1,0,0,0,0.40626244651647,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,3625f22b5d67d19f8c0385ad6aba13f6e029fa8fa605693b0ea15d6d2baeb6cb,2fa71540e1602dd8a3de5e719a0aa4366cfa4c364cf6124bb400913c2d4d5e64,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
424,2119,16273920,16281600,3248641,7680,2,2,0,0,0,0.40626244651647,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,e5433c3cd9122624b8a91ff1351b3791e8f1ea3e0536fe8f9dbe855613ccbaa3,9afe5f1157dbf89d22c1c4510fe0cd3afec40b2e53756ddd8a2328b5ab74fb20,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
425,2124,16312320,16320000,3256321,7680,2,1,0,0,0,0.247935974370117,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,3a9459b1d7cdc06f90fa0a2ede7dea5cbca67b69e5f7efd0a5d96aa782681371,dea8d19b7dabcda37c7900c0a32a941d2c14f28f50f76290c6f96119aef48908,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
425,2124,16312320,16320000,3256321,7680,2,2,0,0,0,0.284915870652528,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,1a9b1373f5bdfd123d33b86a0e946802165a24f950c074d70bdb26e9e4c370ac,61fa7aa54a5e9c65c674f24760eae39cbd7ae55dc985b9793294321f1278f28a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
426,2129,16350720,16358400,3264001,7680,2,1,0,0,0,0.259827748524029,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,120c3f5cf472d3e28dc02d65524962f89fc58deb443ce4e857a28aa482b881b5,51aedb928f07b4e3551e25ff9a5195b0a6a496e33f9c3e0bcc05f97346c76ede,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
426,2129,16350720,16358400,3264001,7680,2,2,0,0,0,0.262574474516773,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,9d949a9881408c29dab3bc34c71c36619f1ac9d5b2eb00b541ca787aad229434,d582e2489c87019a6147bafae8409c676e3c8849cc7aa2bc9fa3f5a94a132da2,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
427,2134,16389120,16396800,3271681,7680,2,1,0,0,0,0.216604529280386,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,1c27cb2f5bc410a0e73a2d2eecac29a1a2011b19b7ed46f76702e42ecb98f076,c24d1223dcd6725506788241f7d62f930a4edaccb6baa169c7b7210d56ffcb53,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
427,2134,16389120,16396800,3271681,7680,2,2,0,0,0,0.403278630441252,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,3822c67008433ef7f4ffb82c05da083204f51ce76a1f4bb47686e834f6d99f61,2486e224dfb202a34be5d80acbc4d577a01181b5625375a21ec5576e16d3528d,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
428,2139,16427520,16435200,3279361,7680,2,1,0,0,0,0.277319184426016,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,88f82bfacd4de58d2005cab5b54439cb6a2e3e1b79e20724da41bc8fb59fa35d,d95450bf4132ac0355856479145031322c74c0767fe7ee9933b82b5c20f8ae6e,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
428,2139,16427520,16435200,3279361,7680,2,2,0,0,0,0.313119673850053,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,b2d13823150759d6622846d50ad8a6eec5c3245f8b12195cf23306d4dbedf935,a74dae56d90fad83e82fad3db33bbe173ddcc02ce745aac891e7305dab8a36a1,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
429,2144,16465920,16473600,3287041,7680,2,1,0,0,0,0.257517471101653,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,67c3c502cc00d4c84ac9d44d602569f5ae2d22dc495dab3f175aee766e64da3f,3de736f5ab131a77da264421f8e33bdce61ee0072bd81e5114fbf0ae04c14d80,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
429,2144,16465920,16473600,3287041,7680,2,2,0,0,0,0.275324390758597,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,d5309b9633834a17ef55f634f1e7ee364b5a3536fddb570346f1d8a5260e980d,df5d96b55ecf7da56cad9c2e12b7abf36d986fb1e73b2aeccfe10ab1f3426e03,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
430,2149,16504320,16512000,3294721,7680,2,1,0,0,0,0.277850310620678,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,e1b37617a63fb351a17d36ba1de0d1866288c19a769cf9e2ec792fdd8a9902fb,1aad8e4350df505aae8b3eae1c14a09a10bf9b94d4b5921c54e8b1f1b923fd1a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
430,2149,16504320,16512000,3294721,7680,2,2,0,0,0,0.33266791906826,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,cb6e227535699221985c136c6f72331e4a6c5f4690dac70d4e6f598fda1b7e8c,74da56ba53508689267df1b0b8cbebc9640678076f4ab114cb9552fa3eb8ccdb,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
431,2154,16542720,16550400,3302401,7680,2,1,0,0,0,0.324525298815341,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,4734f58b183e4b4f97ae6827db4cce0b719b71fc11d346ababaa7842317a4981,54fc77d81aa39635f0c28c665b7e86e4ea711e9be3956b817ba33ec16bd67286,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
431,2154,16542720,16550400,3302401,7680,2,2,0,0,0,0.324525298815341,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,7ee80ede2be59fa05d9593111270c4b2b36d4f119ad43f7b82c0bf880fe71ff1,815226589179f973ac25b5c1543f0c8fb3df332b3e0bc7f126fbf9d0715b1be8,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
