csv_path,column_name,unit,description
"csv\prach_trials.csv","LinkAdaptationScheduled","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","IsWarmupFrame","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","SFN","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","UEID","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","BaseStationID","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","MCSIndex","index","Protocol/table index."
"csv\prach_trials.csv","ConfiguredSNR_dB","dB","Log-domain radio metric."
"csv\prach_trials.csv","ConfiguredSNRSource","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","SNRValueRole","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","AppliedAWGNSNR_dB","dB","Log-domain radio metric."
"csv\prach_trials.csv","LargeScaleSINR_dB","dB","Log-domain radio metric."
"csv\prach_trials.csv","ServingRSRP_dBm","dB","Log-domain radio metric."
"csv\prach_trials.csv","CSI_RSRP_dB","dB","Log-domain radio metric."
"csv\prach_trials.csv","AppliedLargeScaleGain_dB","dB","Log-domain radio metric."
"csv\prach_trials.csv","TimingEstimateUsed","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","UseIdealTimingSync","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","InterfererBeamformingAppliedCount","count","Count."
"csv\prach_trials.csv","InterfererExplicitBeamWeightCount","count","Count."
"csv\prach_trials.csv","InterfererTransformPrecodingCount","count","Count."
"csv\prach_trials.csv","DopplerSourceMode","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","DopplerValueRole","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","TRSGatingActive","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","TrackingEligibility","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","TRSInfluencedDecision","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","TRSReceiverIntegrationBlocker","index","Protocol/table index."
"csv\prach_trials.csv","TRSProcessed","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","TimingTrackingAttempted","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","TRSTimingEstimateAvailable","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","TRSTimingEstimateUsable","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","FrequencyTrackingAttempted","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","TRSCFOEstimateAvailable","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","TRSCFOEstimateUsable","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","ChannelEstimationAttempted","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","TRSChannelEstimateAvailable","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","TRSRuntimeEvidenceUsable","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","PDCCHGrantBindingRequired","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","PDCCHGrantBindingOk","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","GrantWorkerSafe","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","Notes","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","UEIndex","index","Protocol/table index."
"csv\prach_trials.csv","RNTI","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","TrialDirection","index","Protocol/table index."
"csv\prach_trials.csv","LinkDirection","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","GrantDirection","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","SignalFamily","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","ValueDefinition","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","DecodeSuccess","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","SuccessFlag","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","FailureFlag","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","ControlObservationAvailable","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","ValueSource","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","ValueRole","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","ValueStatus","us","Time duration in microseconds."
"csv\prach_trials.csv","FinalizedFlag","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","PlaceholderFlag","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","FallbackFlag","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","NAReason","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","RunID","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","ScenarioID","index","Protocol/table index."
"csv\prach_trials.csv","ConfigHash","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","SourceArtifact","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","SourceTable","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","ArtifactClass","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","SemanticState","unknown","Unit not classified by catalogue."
"csv\prach_trials.csv","DecoderTruthProxySINRValueRole","dB","Log-domain radio metric."
"csv\prach_trials.csv","DecoderTruthProxySINRValueStatus","dB","Log-domain radio metric."
"csv\prach_trials.csv","DecoderTruthProxySINRNAReason","dB","Log-domain radio metric."
"csv\pucch_trials.csv","Direction","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","Frame","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","Slot","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","UEIndex","index","Protocol/table index."
"csv\pucch_trials.csv","UEID","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","RNTI","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","BaseStationID","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","TBSize_bits","bits","Bit count."
"csv\pucch_trials.csv","ExpectedBitCount","count","Count."
"csv\pucch_trials.csv","DecodedBitCount","count","Count."
"csv\pucch_trials.csv","UCIExpectedBitVector","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","UCIDecodedBitVector","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","UCIBitErrorVector","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","UCICodedBitCount","count","Count."
"csv\pucch_trials.csv","UCICRCBitCount","count","Count."
"csv\pucch_trials.csv","UCICRCApplicable","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","BitsCompared","bits","Bit count."
"csv\pucch_trials.csv","BitErrors","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","CRCApplicable","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","CRCOutcome","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","UCIContentMatch","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","DetectionOutcome","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","DetectionMetric","index","Protocol/table index."
"csv\pucch_trials.csv","DetectionThreshold","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","DTXFlag","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","AirInterfaceTTI_ms","ms","Time duration in milliseconds."
"csv\pucch_trials.csv","NoiseVariance","index","Protocol/table index."
"csv\pucch_trials.csv","NoiseVarStatus","us","Time duration in microseconds."
"csv\pucch_trials.csv","NoiseVarSource","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","NoiseVarStrictFailure","index","Protocol/table index."
"csv\pucch_trials.csv","ReceiverUsable","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ChannelEstimateAttempted","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ChannelEstimateAvailable","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ChannelEstimateSource","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ResourceExtractionAttempted","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ResourceExtractionAvailable","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","EqualizationAttempted","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","EqualizationAvailable","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","StrictReceiverEvidenceOk","index","Protocol/table index."
"csv\pucch_trials.csv","StrictOk","index","Protocol/table index."
"csv\pucch_trials.csv","TruthStatus","us","Time duration in microseconds."
"csv\pucch_trials.csv","DetectionAttempted","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","DetectionUsable","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","FailureReason","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ConfiguredSNR_dB","dB","Log-domain radio metric."
"csv\pucch_trials.csv","ConfiguredSNRSource","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","SNRValueRole","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ReceiverHestSINR_dB","dB","Log-domain radio metric."
"csv\pucch_trials.csv","ReceiverHestSINRApplicable","dB","Log-domain radio metric."
"csv\pucch_trials.csv","ReceiverHestSINRSource","dB","Log-domain radio metric."
"csv\pucch_trials.csv","ReceiverHestSINRValueRole","dB","Log-domain radio metric."
"csv\pucch_trials.csv","ReceiverHestSINRValueStatus","dB","Log-domain radio metric."
"csv\pucch_trials.csv","ReceiverHestSINRNAReason","dB","Log-domain radio metric."
"csv\pucch_trials.csv","DecoderTruthProxySINR_dB","dB","Log-domain radio metric."
"csv\pucch_trials.csv","DecoderTruthProxySINRSource","dB","Log-domain radio metric."
"csv\pucch_trials.csv","DecoderTruthProxySINRValueRole","dB","Log-domain radio metric."
"csv\pucch_trials.csv","DecoderTruthProxySINRValueStatus","dB","Log-domain radio metric."
"csv\pucch_trials.csv","DecoderTruthProxySINRNAReason","dB","Log-domain radio metric."
"csv\pucch_trials.csv","MeasuredTrialSINR_dB","dB","Log-domain radio metric."
"csv\pucch_trials.csv","MeasuredTrialSINRSource","dB","Log-domain radio metric."
"csv\pucch_trials.csv","MeasuredTrialSINRValueRole","dB","Log-domain radio metric."
"csv\pucch_trials.csv","MeasuredTrialSINRValueStatus","dB","Log-domain radio metric."
"csv\pucch_trials.csv","MeasuredTrialSINRNAReason","dB","Log-domain radio metric."
"csv\pucch_trials.csv","MeasuredSINR_dB","dB","Log-domain radio metric."
"csv\pucch_trials.csv","SINRValueRole","dB","Log-domain radio metric."
"csv\pucch_trials.csv","SINRSource","dB","Log-domain radio metric."
"csv\pucch_trials.csv","SINRValueStatus","dB","Log-domain radio metric."
"csv\pucch_trials.csv","SINRValueDefinition","dB","Log-domain radio metric."
"csv\pucch_trials.csv","RequestedFormat","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ResolvedFormat","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","PUCCHFormat","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","FormatAdapted","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","FormatAdaptationReason","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","PUCCHResourceId","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","PUCCHPRBStart","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","PUCCHPRBCount","count","Count."
"csv\pucch_trials.csv","PUCCHSymbolStart","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","PUCCHNumSymbols","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","PUCCHRECount","count","Count."
"csv\pucch_trials.csv","PUCCHDMRSRECount","count","Count."
"csv\pucch_trials.csv","PUCCHExpectedBitCount","count","Count."
"csv\pucch_trials.csv","PUCCHDecodedBitCount","count","Count."
"csv\pucch_trials.csv","PUCCHControlSINR_dB","dB","Log-domain radio metric."
"csv\pucch_trials.csv","PUCCHReceiverEvidenceSource","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","PUCCHGridHash","index","Protocol/table index."
"csv\pucch_trials.csv","PUCCHWaveformHash","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ChannelModel","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","TimingEstimateUsed","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","UseIdealTimingSync","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","InterferenceMode","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","InterferenceContributorCount","index","Protocol/table index."
"csv\pucch_trials.csv","FullInterfererChannelTruthUsed","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","SourceSlot","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","FeedbackForDirection","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","HARQProcess","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","UCIBitCount","count","Count."
"csv\pucch_trials.csv","PUCCHGrantId","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","UCIType","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ControlResourceSource","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ControlResourceValidity","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ExpectedAck","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ObservedAck","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","DecodedAck","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","FalseAck","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","FalseNack","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","MissedFeedback","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","PUCCHDecodeOk","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","RuntimeStateUpdated","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","RuntimeStateConsumer","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ControlStateChanged","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","StateChangeApplied","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","ControlStateChangeDefinition","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","Status","us","Time duration in microseconds."
"csv\pucch_trials.csv","Crash","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","Notes","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","SignalFamily","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","SourceClassification","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","RuntimeMaterializationStatus","us","Time duration in microseconds."
"csv\pucch_trials.csv","ControlGatingEffect","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","RuntimeConsumer","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","DecodeSuccess","unknown","Unit not classified by catalogue."
"csv\pucch_trials.csv","SuccessFlag","unknown","Unit not classified by catalogue."
