ArrayID,ElementIndex0,X_m,Y_m,Z_m,Polarization,LogicalPort,PhysicalElement,Status
"ARR-0742",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0742",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0742",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0742",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0742",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0742",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0742",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0742",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0742",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0742",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0742",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0742",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0742",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0742",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0742",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0742",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0742",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0742",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0743",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0743",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0743",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0743",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0743",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0743",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0743",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0743",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0743",8,0,0,0.5,"co-polar",8,8,"PASS"
"ARR-0743",9,0,0.5,0.5,"co-polar",9,9,"PASS"
"ARR-0743",10,0,1,0.5,"co-polar",10,10,"PASS"
"ARR-0743",11,0,1.5,0.5,"co-polar",11,11,"PASS"
"ARR-0743",12,0,2,0.5,"co-polar",12,12,"PASS"
"ARR-0743",13,0,2.5,0.5,"co-polar",13,13,"PASS"
"ARR-0743",14,0,3,0.5,"co-polar",14,14,"PASS"
"ARR-0743",15,0,3.5,0.5,"co-polar",15,15,"PASS"
"ARR-0743",16,0,0,1,"co-polar",16,16,"PASS"
"ARR-0743",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0743",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0743",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0743",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0743",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0743",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0743",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0743",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0743",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0743",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0743",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0743",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0743",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0743",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0743",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0743",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0743",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0743",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0743",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0743",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0743",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0743",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0743",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0743",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0743",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0743",42,0,1,2.5,"co-polar",42,42,"PASS"
"ARR-0743",43,0,1.5,2.5,"co-polar",43,43,"PASS"
"ARR-0743",44,0,2,2.5,"co-polar",44,44,"PASS"
"ARR-0743",45,0,2.5,2.5,"co-polar",45,45,"PASS"
"ARR-0743",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0743",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0743",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0743",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0743",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0743",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0743",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0743",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0743",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0743",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0743",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0743",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0743",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0743",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0743",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0743",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0743",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0743",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0744",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0744",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0744",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0744",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0744",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0744",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0744",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0744",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0744",8,0,0,0.5,"co-polar",8,8,"PASS"
"ARR-0744",9,0,0.5,0.5,"co-polar",9,9,"PASS"
"ARR-0744",10,0,1,0.5,"co-polar",10,10,"PASS"
"ARR-0744",11,0,1.5,0.5,"co-polar",11,11,"PASS"
"ARR-0744",12,0,2,0.5,"co-polar",12,12,"PASS"
"ARR-0744",13,0,2.5,0.5,"co-polar",13,13,"PASS"
"ARR-0744",14,0,3,0.5,"co-polar",14,14,"PASS"
"ARR-0744",15,0,3.5,0.5,"co-polar",15,15,"PASS"
"ARR-0744",16,0,0,1,"co-polar",16,16,"PASS"
"ARR-0744",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0744",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0744",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0744",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0744",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0744",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0744",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0744",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0744",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0744",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0744",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0744",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0744",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0744",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0744",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0744",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0744",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0744",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0744",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0744",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0744",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0744",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0744",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0744",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0744",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0744",42,0,1,2.5,"co-polar",42,42,"PASS"
"ARR-0744",43,0,1.5,2.5,"co-polar",43,43,"PASS"
"ARR-0744",44,0,2,2.5,"co-polar",44,44,"PASS"
"ARR-0744",45,0,2.5,2.5,"co-polar",45,45,"PASS"
"ARR-0744",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0744",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0744",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0744",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0744",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0744",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0744",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0744",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0744",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0744",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0744",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0744",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0744",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0744",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0744",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0744",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0744",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0744",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0745",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0745",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0745",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0745",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0745",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0745",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0745",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0745",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0745",8,0,0,0.5,"co-polar",8,8,"PASS"
"ARR-0745",9,0,0.5,0.5,"co-polar",9,9,"PASS"
"ARR-0745",10,0,1,0.5,"co-polar",10,10,"PASS"
"ARR-0745",11,0,1.5,0.5,"co-polar",11,11,"PASS"
"ARR-0745",12,0,2,0.5,"co-polar",12,12,"PASS"
"ARR-0745",13,0,2.5,0.5,"co-polar",13,13,"PASS"
"ARR-0745",14,0,3,0.5,"co-polar",14,14,"PASS"
"ARR-0745",15,0,3.5,0.5,"co-polar",15,15,"PASS"
"ARR-0745",16,0,0,1,"co-polar",16,16,"PASS"
"ARR-0745",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0745",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0745",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0745",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0745",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0745",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0745",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0745",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0745",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0745",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0745",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0745",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0745",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0745",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0745",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0745",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0745",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0745",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0745",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0745",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0745",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0745",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0745",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0745",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0745",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0745",42,0,1,2.5,"co-polar",42,42,"PASS"
"ARR-0745",43,0,1.5,2.5,"co-polar",43,43,"PASS"
"ARR-0745",44,0,2,2.5,"co-polar",44,44,"PASS"
"ARR-0745",45,0,2.5,2.5,"co-polar",45,45,"PASS"
"ARR-0745",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0745",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0745",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0745",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0745",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0745",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0745",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0745",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0745",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0745",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0745",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0745",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0745",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0745",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0745",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0745",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0745",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0745",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0746",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0746",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0746",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0746",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0746",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0746",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0746",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0746",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0746",8,0,0,0.5,"co-polar",8,8,"PASS"
"ARR-0746",9,0,0.5,0.5,"co-polar",9,9,"PASS"
"ARR-0746",10,0,1,0.5,"co-polar",10,10,"PASS"
"ARR-0746",11,0,1.5,0.5,"co-polar",11,11,"PASS"
"ARR-0746",12,0,2,0.5,"co-polar",12,12,"PASS"
"ARR-0746",13,0,2.5,0.5,"co-polar",13,13,"PASS"
"ARR-0746",14,0,3,0.5,"co-polar",14,14,"PASS"
"ARR-0746",15,0,3.5,0.5,"co-polar",15,15,"PASS"
"ARR-0746",16,0,0,1,"co-polar",16,16,"PASS"
"ARR-0746",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0746",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0746",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0746",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0746",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0746",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0746",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0746",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0746",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0746",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0746",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0746",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0746",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0746",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0746",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0746",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0746",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0746",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0746",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0746",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0746",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0746",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0746",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0746",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0746",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0746",42,0,1,2.5,"co-polar",42,42,"PASS"
"ARR-0746",43,0,1.5,2.5,"co-polar",43,43,"PASS"
"ARR-0746",44,0,2,2.5,"co-polar",44,44,"PASS"
"ARR-0746",45,0,2.5,2.5,"co-polar",45,45,"PASS"
"ARR-0746",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0746",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0746",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0746",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0746",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0746",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0746",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0746",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0746",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0746",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0746",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0746",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0746",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0746",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0746",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0746",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0746",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0746",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0747",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0747",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0747",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0747",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0747",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0747",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0747",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0747",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0747",8,0,0,0.5,"co-polar",8,8,"PASS"
"ARR-0747",9,0,0.5,0.5,"co-polar",9,9,"PASS"
"ARR-0747",10,0,1,0.5,"co-polar",10,10,"PASS"
"ARR-0747",11,0,1.5,0.5,"co-polar",11,11,"PASS"
"ARR-0747",12,0,2,0.5,"co-polar",12,12,"PASS"
"ARR-0747",13,0,2.5,0.5,"co-polar",13,13,"PASS"
"ARR-0747",14,0,3,0.5,"co-polar",14,14,"PASS"
"ARR-0747",15,0,3.5,0.5,"co-polar",15,15,"PASS"
"ARR-0747",16,0,0,1,"co-polar",16,16,"PASS"
"ARR-0747",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0747",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0747",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0747",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0747",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0747",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0747",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0747",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0747",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0747",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0747",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0747",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0747",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0747",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0747",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0747",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0747",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0747",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0747",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0747",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0747",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0747",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0747",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0747",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0747",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0747",42,0,1,2.5,"co-polar",42,42,"PASS"
"ARR-0747",43,0,1.5,2.5,"co-polar",43,43,"PASS"
"ARR-0747",44,0,2,2.5,"co-polar",44,44,"PASS"
"ARR-0747",45,0,2.5,2.5,"co-polar",45,45,"PASS"
"ARR-0747",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0747",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0747",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0747",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0747",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0747",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0747",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0747",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0747",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0747",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0747",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0747",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0747",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0747",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0747",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0747",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0747",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0747",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0748",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0748",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0748",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0748",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0748",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0748",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0748",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0748",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0748",8,0,0,0.5,"co-polar",8,8,"PASS"
"ARR-0748",9,0,0.5,0.5,"co-polar",9,9,"PASS"
"ARR-0748",10,0,1,0.5,"co-polar",10,10,"PASS"
"ARR-0748",11,0,1.5,0.5,"co-polar",11,11,"PASS"
"ARR-0748",12,0,2,0.5,"co-polar",12,12,"PASS"
"ARR-0748",13,0,2.5,0.5,"co-polar",13,13,"PASS"
"ARR-0748",14,0,3,0.5,"co-polar",14,14,"PASS"
"ARR-0748",15,0,3.5,0.5,"co-polar",15,15,"PASS"
"ARR-0748",16,0,0,1,"co-polar",16,16,"PASS"
"ARR-0748",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0748",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0748",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0748",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0748",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0748",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0748",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0748",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0748",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0748",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0748",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0748",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0748",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0748",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0748",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0748",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0748",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0748",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0748",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0748",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0748",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0748",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0748",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0748",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0748",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0748",42,0,1,2.5,"co-polar",42,42,"PASS"
"ARR-0748",43,0,1.5,2.5,"co-polar",43,43,"PASS"
"ARR-0748",44,0,2,2.5,"co-polar",44,44,"PASS"
"ARR-0748",45,0,2.5,2.5,"co-polar",45,45,"PASS"
"ARR-0748",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0748",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0748",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0748",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0748",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0748",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0748",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0748",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0748",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0748",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0748",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0748",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0748",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0748",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0748",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0748",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0748",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0748",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0749",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0749",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0749",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0749",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0749",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0749",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0749",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0749",7,0,3.5,0,"co-polar",7,7,"PASS"
