FamilyID,PairID,Metric,BaselineValue,TreatmentValue,Effect,EffectUnit,CILower,CIUpper,PValue,AdjustedPValue,EffectSize,PracticalThreshold,Conclusion,Status
F30,F30-P02,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F30,F30-P03,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P03,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P03,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P03,Runtime_ms,81.5483,80.3057,-1.24260000000001,ms,-1.24260000000001,-1.24260000000001,0,0,0.0152375953882547,0.815483,beneficial,PASS
F30,F30-P03,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F30,F30-P04,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P04,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P04,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P04,Runtime_ms,78.5078,82.4151,3.90730000000001,ms,3.90730000000001,3.90730000000001,0,0,0.0497695770356577,0.785078,harmful,PASS
F30,F30-P04,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F30,F30-P05,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P05,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P05,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P05,Runtime_ms,80.8897,81.1894,0.299700000000001,ms,0.299700000000001,0.299700000000001,0,0,0.00370504526534282,0.808897,no_detectable_effect,PASS
F30,F30-P05,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F30,F30-P06,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P06,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P06,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P06,Runtime_ms,89.9397,85.833,-4.10669999999999,ms,-4.10669999999999,-4.10669999999999,0,0,0.0456605925970399,0.899397,beneficial,PASS
F30,F30-P06,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F31,F31-P01,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P01,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P01,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P01,Runtime_ms,92.1135,112.5961,20.4826,ms,20.4826,20.4826,0,0,0.222362628713489,0.921135,harmful,PASS
F31,F31-P01,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F31,F31-P02,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P02,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P02,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P02,Runtime_ms,97.5858,99.9875,2.40170000000001,ms,2.40170000000001,2.40170000000001,0,0,0.0246111626896537,0.975858,harmful,PASS
F31,F31-P02,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F31,F31-P03,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P03,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P03,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P03,Runtime_ms,108.168,104.4873,-3.6807,ms,-3.6807,-3.6807,0,0,0.0340276236964722,1.08168,beneficial,PASS
F31,F31-P03,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F31,F31-P04,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P04,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P04,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P04,Runtime_ms,105.4324,99.3331,-6.09930000000001,ms,-6.09930000000001,-6.09930000000001,0,0,0.0578503382262,1.054324,beneficial,PASS
F31,F31-P04,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F31,F31-P05,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P05,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P05,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P05,Runtime_ms,95.5069,95.0778,-0.429099999999991,ms,-0.429099999999991,-0.429099999999991,0,0,0.00449286910160408,0.955069,no_detectable_effect,PASS
F31,F31-P05,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F31,F31-P06,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P06,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P06,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F31,F31-P06,Runtime_ms,88.0501,86.0926,-1.9575,ms,-1.9575,-1.9575,0,0,0.0222316612928321,0.880501,beneficial,PASS
F31,F31-P06,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F32,F32-P01,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F32,F32-P01,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F32,F32-P01,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F32,F32-P01,Runtime_ms,127.3145,79.2083,-48.1062,ms,-48.1062,-48.1062,0,0,0.377853268873538,1.273145,beneficial,PASS
F32,F32-P01,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F32,F32-P02,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F32,F32-P02,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F32,F32-P02,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F32,F32-P02,Runtime_ms,70.9034,70.749,-0.154399999999995,ms,-0.154399999999995,-0.154399999999995,0,0,0.00217761066465071,0.709034,no_detectable_effect,PASS
F32,F32-P02,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F32,F32-P03,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F32,F32-P03,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F32,F32-P03,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F32,F32-P03,Runtime_ms,104.0973,61.3482,-42.7491,ms,-42.7491,-42.7491,0,0,0.410664829923543,1.040973,beneficial,PASS
F32,F32-P03,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F32,F32-P04,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F32,F32-P04,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F32,F32-P04,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F32,F32-P04,Runtime_ms,62.3062,65.8532,3.547,ms,3.547,3.547,0,0,0.0569285239671173,0.623062,harmful,PASS
F32,F32-P04,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F32,F32-P05,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F32,F32-P05,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F32,F32-P05,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F32,F32-P05,Runtime_ms,67.9236,67.0293,-0.894300000000001,ms,-0.894300000000001,-0.894300000000001,0,0,0.0131662632722647,0.679236,beneficial,PASS
F32,F32-P05,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F32,F32-P06,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F32,F32-P06,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F32,F32-P06,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F32,F32-P06,Runtime_ms,66.1171,64.7905,-1.3266,ms,-1.3266,-1.3266,0,0,0.0200644008887262,0.661171,beneficial,PASS
F32,F32-P06,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F33,F33-P01,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F33,F33-P01,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F33,F33-P01,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F33,F33-P01,Runtime_ms,69.6627,68.5675,-1.09519999999999,ms,-1.09519999999999,-1.09519999999999,0,0,0.0157214693085395,0.696627,beneficial,PASS
F33,F33-P01,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F33,F33-P02,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F33,F33-P02,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F33,F33-P02,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F33,F33-P02,Runtime_ms,132.8044,108.491,-24.3134,ms,-24.3134,-24.3134,0,0,0.183076765528853,1.328044,beneficial,PASS
F33,F33-P02,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F33,F33-P03,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F33,F33-P03,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F33,F33-P03,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F33,F33-P03,Runtime_ms,72.5668,67.2754,-5.2914,ms,-5.2914,-5.2914,0,0,0.0729176427787913,0.725668,beneficial,PASS
F33,F33-P03,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F33,F33-P04,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F33,F33-P04,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F33,F33-P04,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F33,F33-P04,Runtime_ms,63.5265,61.3551,-2.1714,ms,-2.1714,-2.1714,0,0,0.0341810110741187,0.635265,beneficial,PASS
F33,F33-P04,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F33,F33-P05,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F33,F33-P05,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F33,F33-P05,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F33,F33-P05,Runtime_ms,60.4478,59.6975,-0.750300000000003,ms,-0.750300000000003,-0.750300000000003,0,0,0.0124123624019402,0.604478,beneficial,PASS
F33,F33-P05,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F33,F33-P06,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F33,F33-P06,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F33,F33-P06,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F33,F33-P06,Runtime_ms,61.499,59.4769,-2.02209999999999,ms,-2.02209999999999,-2.02209999999999,0,0,0.0328802094342997,0.61499,beneficial,PASS
F33,F33-P06,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F34,F34-P01,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F34,F34-P01,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F34,F34-P01,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F34,F34-P01,Runtime_ms,65.3837,63.3976,-1.98610000000001,ms,-1.98610000000001,-1.98610000000001,0,0,0.0303760723238362,0.653837,beneficial,PASS
F34,F34-P01,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F34,F34-P02,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F34,F34-P02,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F34,F34-P02,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F34,F34-P02,Runtime_ms,61.7323,60.15,-1.5823,ms,-1.5823,-1.5823,0,0,0.0256316385425457,0.617323,beneficial,PASS
F34,F34-P02,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F34,F34-P03,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F34,F34-P03,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F34,F34-P03,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F34,F34-P03,Runtime_ms,59.7472,59.8819,0.134700000000002,ms,0.134700000000002,0.134700000000002,0,0,0.00225449895559963,0.597472,no_detectable_effect,PASS
F34,F34-P03,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F34,F34-P04,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F34,F34-P04,Latency_ms,5,20,15,ms,15,15,0,0,3,0.05,harmful,PASS
F34,F34-P04,Energy_mJ,0.001,0.004,0.003,mJ,0.003,0.003,0,0,0.003,0.01,no_detectable_effect,PASS
F34,F34-P04,Runtime_ms,63.2573,61.2516,-2.0057,ms,-2.0057,-2.0057,0,0,0.0317070124712879,0.632573,beneficial,PASS
F34,F34-P04,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F34,F34-P05,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F34,F34-P05,Latency_ms,5,30,25,ms,25,25,0,0,5,0.05,harmful,PASS
F34,F34-P05,Energy_mJ,0.001,0.006,0.005,mJ,0.005,0.005,0,0,0.005,0.01,no_detectable_effect,PASS
F34,F34-P05,Runtime_ms,60.6954,61.6429,0.947499999999998,ms,0.947499999999998,0.947499999999998,0,0,0.0156107382108034,0.606954,harmful,PASS
F34,F34-P05,PeakMemory_MB,3688.2265625,3688.03515625,-0.19140625,MB,-0.19140625,-0.19140625,0,0,5.18965542806184e-05,36.882265625,no_detectable_effect,PASS
F34,F34-P06,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F34,F34-P06,Latency_ms,5,40,35,ms,35,35,0,0,7,0.05,harmful,PASS
F34,F34-P06,Energy_mJ,0.001,0.008,0.007,mJ,0.007,0.007,0,0,0.007,0.01,no_detectable_effect,PASS
F34,F34-P06,Runtime_ms,64.112,62.2793,-1.83270000000001,ms,-1.83270000000001,-1.83270000000001,0,0,0.0285859121537311,0.64112,beneficial,PASS
F34,F34-P06,PeakMemory_MB,3688.01953125,3688.01953125,0,MB,0,0,1,1,0,36.8801953125,no_detectable_effect,PASS
F35,F35-P01,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F35,F35-P01,Latency_ms,4,4,0,ms,0,0,1,1,0,0.04,no_detectable_effect,PASS
F35,F35-P01,Energy_mJ,3.98107170553497,1,-2.98107170553497,mJ,-2.98107170553497,-2.98107170553497,0,0,0.748811356849042,0.0398107170553497,beneficial,PASS
F35,F35-P01,Runtime_ms,62.0253,56.3798,-5.6455,ms,-5.6455,-5.6455,0,0,0.0910193098622658,0.620253,beneficial,PASS
F35,F35-P01,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F35,F35-P02,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F35,F35-P02,Latency_ms,4,4,0,ms,0,0,1,1,0,0.04,no_detectable_effect,PASS
F35,F35-P02,Energy_mJ,3.98107170553497,15.8489319246111,11.8678602190762,mJ,11.8678602190762,11.8678602190762,0,0,2.98107170553497,0.0398107170553497,harmful,PASS
F35,F35-P02,Runtime_ms,56.3566,56.0599,-0.296699999999994,ms,-0.296699999999994,-0.296699999999994,0,0,0.00526468949510783,0.563566,no_detectable_effect,PASS
F35,F35-P02,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F35,F35-P03,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F35,F35-P03,Latency_ms,4,4,0,ms,0,0,1,1,0,0.04,no_detectable_effect,PASS
F35,F35-P03,Energy_mJ,3.98107170553497,63.0957344480193,59.1146627424844,mJ,59.1146627424844,59.1146627424844,0,0,14.8489319246111,0.0398107170553497,harmful,PASS
F35,F35-P03,Runtime_ms,61.7871,54.0279,-7.7592,ms,-7.7592,-7.7592,0,0,0.125579611278082,0.617871,beneficial,PASS
F35,F35-P03,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F35,F35-P04,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F35,F35-P04,Latency_ms,2,2,0,ms,0,0,1,1,0,0.02,no_detectable_effect,PASS
F35,F35-P04,Energy_mJ,1.58489319246111,1,-0.584893192461114,mJ,-0.584893192461114,-0.584893192461114,0,0,0.369042655519807,0.0158489319246111,beneficial,PASS
F35,F35-P04,Runtime_ms,53.913,53.863,-0.0500000000000043,ms,-0.0500000000000043,-0.0500000000000043,0,0,0.000927420102758226,0.53913,no_detectable_effect,PASS
F35,F35-P04,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F35,F35-P05,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F35,F35-P05,Latency_ms,4,4,0,ms,0,0,1,1,0,0.04,no_detectable_effect,PASS
F35,F35-P05,Energy_mJ,3.98107170553497,15.8489319246111,11.8678602190762,mJ,11.8678602190762,11.8678602190762,0,0,2.98107170553497,0.0398107170553497,harmful,PASS
F35,F35-P05,Runtime_ms,53.6079,53.5519,-0.0560000000000045,ms,-0.0560000000000045,-0.0560000000000045,0,0,0.00104462215457059,0.536079,no_detectable_effect,PASS
F35,F35-P05,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F35,F35-P06,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F35,F35-P06,Latency_ms,2,2,0,ms,0,0,1,1,0,0.02,no_detectable_effect,PASS
F35,F35-P06,Energy_mJ,1.58489319246111,3.98107170553497,2.39617851307386,mJ,2.39617851307386,2.39617851307386,0,0,1.51188643150958,0.0158489319246111,harmful,PASS
F35,F35-P06,Runtime_ms,57.8968,53.6555,-4.2413,ms,-4.2413,-4.2413,0,0,0.0732562075969656,0.578968,beneficial,PASS
F35,F35-P06,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F36,F36-P01,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F36,F36-P01,Latency_ms,4,4,0,ms,0,0,1,1,0,0.04,no_detectable_effect,PASS
F36,F36-P01,Energy_mJ,3.98107170553497,0.0398107170553497,-3.94126098847962,mJ,-3.94126098847962,-3.94126098847962,0,0,0.99,0.0398107170553497,beneficial,PASS
F36,F36-P01,Runtime_ms,54.3159,53.4649,-0.850999999999999,ms,-0.850999999999999,-0.850999999999999,0,0,0.0156676037771628,0.543159,beneficial,PASS
F36,F36-P01,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F36,F36-P02,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F36,F36-P02,Latency_ms,4,4,0,ms,0,0,1,1,0,0.04,no_detectable_effect,PASS
F36,F36-P02,Energy_mJ,3.98107170553497,0.398107170553497,-3.58296453498148,mJ,-3.58296453498148,-3.58296453498148,0,0,0.9,0.0398107170553497,beneficial,PASS
F36,F36-P02,Runtime_ms,53.3108,53.4635,0.152699999999996,ms,0.152699999999996,0.152699999999996,0,0,0.00286433518161415,0.533108,no_detectable_effect,PASS
F36,F36-P02,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F36,F36-P03,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F36,F36-P03,Latency_ms,4,4,0,ms,0,0,1,1,0,0.04,no_detectable_effect,PASS
F36,F36-P03,Energy_mJ,3.98107170553497,39.8107170553497,35.8296453498148,mJ,35.8296453498148,35.8296453498148,0,0,9,0.0398107170553497,harmful,PASS
F36,F36-P03,Runtime_ms,53.6155,56.3528,2.7373,ms,2.7373,2.7373,0,0,0.0510542660238177,0.536155,harmful,PASS
F36,F36-P03,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F36,F36-P04,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F36,F36-P04,Latency_ms,2,2,0,ms,0,0,1,1,0,0.02,no_detectable_effect,PASS
F36,F36-P04,Energy_mJ,1.58489319246111,0.0158489319246111,-1.5690442605365,mJ,-1.5690442605365,-1.5690442605365,0,0,0.99,0.0158489319246111,beneficial,PASS
F36,F36-P04,Runtime_ms,54.9257,54.6004,-0.325299999999999,ms,-0.325299999999999,-0.325299999999999,0,0,0.00592254627615121,0.549257,no_detectable_effect,PASS
F36,F36-P04,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F36,F36-P05,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F36,F36-P05,Latency_ms,4,4,0,ms,0,0,1,1,0,0.04,no_detectable_effect,PASS
F36,F36-P05,Energy_mJ,3.98107170553497,0.398107170553497,-3.58296453498148,mJ,-3.58296453498148,-3.58296453498148,0,0,0.9,0.0398107170553497,beneficial,PASS
F36,F36-P05,Runtime_ms,54.6368,54.9392,0.302399999999999,ms,0.302399999999999,0.302399999999999,0,0,0.00553473117020028,0.546368,no_detectable_effect,PASS
F36,F36-P05,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F36,F36-P06,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F36,F36-P06,Latency_ms,2,2,0,ms,0,0,1,1,0,0.02,no_detectable_effect,PASS
F36,F36-P06,Energy_mJ,1.58489319246111,15.8489319246111,14.26403873215,mJ,14.26403873215,14.26403873215,0,0,9,0.0158489319246111,harmful,PASS
F36,F36-P06,Runtime_ms,53.6639,54.0603,0.3964,ms,0.3964,0.3964,0,0,0.00738671620959341,0.536639,no_detectable_effect,PASS
F36,F36-P06,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F37,F37-P01,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F37,F37-P01,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F37,F37-P01,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F37,F37-P01,Runtime_ms,61.6027,59.6258,-1.97690000000001,ms,-1.97690000000001,-1.97690000000001,0,0,0.0320911258759763,0.616027,beneficial,PASS
F37,F37-P01,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F37,F37-P02,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F37,F37-P02,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F37,F37-P02,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F37,F37-P02,Runtime_ms,62.0194,59.5218,-2.49760000000001,ms,-2.49760000000001,-2.49760000000001,0,0,0.040271269957465,0.620194,beneficial,PASS
F37,F37-P02,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F37,F37-P03,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F37,F37-P03,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F37,F37-P03,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F37,F37-P03,Runtime_ms,59.3689,58.9578,-0.411100000000005,ms,-0.411100000000005,-0.411100000000005,0,0,0.00692450087503735,0.593689,no_detectable_effect,PASS
F37,F37-P03,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
F37,F37-P04,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F37,F37-P04,Latency_ms,5,5,0,ms,0,0,1,1,0,0.05,no_detectable_effect,PASS
F37,F37-P04,Energy_mJ,0.001,0.001,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F37,F37-P04,Runtime_ms,61.2048,79.5556,18.3508,ms,18.3508,18.3508,0,0,0.299826157425561,0.612048,harmful,PASS
F37,F37-P04,PeakMemory_MB,3689.01953125,3689.01953125,0,MB,0,0,1,1,0,36.8901953125,no_detectable_effect,PASS
