Entity,EntityType,EntityID,Domain,Direction,Frame,Slot,Symbol,TimestampSim_ms,UEID,CellID,BaseStationID,RNTI,PRBCount,ActiveBWFraction,ActiveRank,ActiveTxRUCount,ControlMonitoringLoad,TxPower_dBm,RxPowerEst_dBm,State,Duration_s,Power_W,Energy_J,SuccessfulBits,RFChainCount,BBProcessingEnergy_J,SourceArtifact,Status
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,23,3,3,23,15,0.0549450549450549,2,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,23,PDCCH_monitoring,DL,1,9,not_applicable,4,23,3,3,23,15,0.0549450549450549,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,18,3,3,18,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,18,PDCCH_monitoring,DL,1,9,not_applicable,4,18,3,3,18,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,12,3,3,12,15,0.0549450549450549,2,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,12,PDCCH_monitoring,DL,1,9,not_applicable,4,12,3,3,12,15,0.0549450549450549,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,13,3,3,13,15,0.0549450549450549,2,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,13,PDCCH_monitoring,DL,1,9,not_applicable,4,13,3,3,13,15,0.0549450549450549,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,16,3,3,16,15,0.0549450549450549,2,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,16,PDCCH_monitoring,DL,1,9,not_applicable,4,16,3,3,16,15,0.0549450549450549,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,24,3,3,24,15,0.0549450549450549,2,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,24,PDCCH_monitoring,DL,1,9,not_applicable,4,24,3,3,24,15,0.0549450549450549,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,33,3,3,33,15,0.0549450549450549,2,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,33,PDCCH_monitoring,DL,1,9,not_applicable,4,33,3,3,33,15,0.0549450549450549,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,9,not_applicable,4,22,4,4,22,13,0.0476190476190476,2,2,1,46,NaN,active_tx,0.0005,318.506810634332,0.159253405317166,41,2,0.00238095238095238,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,22,PDCCH_monitoring,DL,1,9,not_applicable,4,22,4,4,22,13,0.0476190476190476,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,9,not_applicable,4,34,4,4,34,13,0.0476190476190476,2,2,1,46,NaN,active_tx,0.0005,318.506810634332,0.159253405317166,41,2,0.00238095238095238,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,34,PDCCH_monitoring,DL,1,9,not_applicable,4,34,4,4,34,13,0.0476190476190476,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,9,not_applicable,4,42,4,4,42,13,0.0476190476190476,2,2,1,46,NaN,active_tx,0.0005,318.506810634332,0.159253405317166,41,2,0.00238095238095238,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,42,PDCCH_monitoring,DL,1,9,not_applicable,4,42,4,4,42,13,0.0476190476190476,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,9,not_applicable,4,38,4,4,38,13,0.0476190476190476,1,2,1,46,NaN,active_tx,0.0005,318.506810634332,0.159253405317166,41,2,0.00238095238095238,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,38,PDCCH_monitoring,DL,1,9,not_applicable,4,38,4,4,38,13,0.0476190476190476,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,9,not_applicable,4,8,4,4,8,13,0.0476190476190476,2,2,1,46,NaN,active_tx,0.0005,318.506810634332,0.159253405317166,41,2,0.00238095238095238,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,8,PDCCH_monitoring,DL,1,9,not_applicable,4,8,4,4,8,13,0.0476190476190476,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,9,not_applicable,4,20,4,4,20,13,0.0476190476190476,2,2,1,46,NaN,active_tx,0.0005,318.506810634332,0.159253405317166,41,2,0.00238095238095238,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,20,PDCCH_monitoring,DL,1,9,not_applicable,4,20,4,4,20,13,0.0476190476190476,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,9,not_applicable,4,32,4,4,32,13,0.0476190476190476,2,2,1,46,NaN,active_tx,0.0005,318.506810634332,0.159253405317166,41,2,0.00238095238095238,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,32,PDCCH_monitoring,DL,1,9,not_applicable,4,32,4,4,32,13,0.0476190476190476,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,9,not_applicable,4,37,4,4,37,13,0.0476190476190476,2,2,1,46,NaN,active_tx,0.0005,318.506810634332,0.159253405317166,41,2,0.00238095238095238,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,37,PDCCH_monitoring,DL,1,9,not_applicable,4,37,4,4,37,13,0.0476190476190476,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,9,not_applicable,4,44,4,4,44,13,0.0476190476190476,2,2,1,46,NaN,active_tx,0.0005,318.506810634332,0.159253405317166,41,2,0.00238095238095238,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,44,PDCCH_monitoring,DL,1,9,not_applicable,4,44,4,4,44,13,0.0476190476190476,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,9,not_applicable,4,49,4,4,49,13,0.0476190476190476,2,2,1,46,NaN,active_tx,0.0005,318.506810634332,0.159253405317166,41,2,0.00238095238095238,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,49,PDCCH_monitoring,DL,1,9,not_applicable,4,49,4,4,49,13,0.0476190476190476,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,9,not_applicable,4,30,5,5,30,9,0.032967032967033,2,2,1,46,NaN,active_tx,0.0005,318.2723783999,0.15913618919995,41,2,0.00226373626373626,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,30,PDCCH_monitoring,DL,1,9,not_applicable,4,30,5,5,30,9,0.032967032967033,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,9,not_applicable,4,39,5,5,39,9,0.032967032967033,2,2,1,46,NaN,active_tx,0.0005,318.2723783999,0.15913618919995,41,2,0.00226373626373626,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,39,PDCCH_monitoring,DL,1,9,not_applicable,4,39,5,5,39,9,0.032967032967033,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,9,not_applicable,4,7,5,5,7,9,0.032967032967033,2,2,1,46,NaN,active_tx,0.0005,318.2723783999,0.15913618919995,41,2,0.00226373626373626,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,7,PDCCH_monitoring,DL,1,9,not_applicable,4,7,5,5,7,9,0.032967032967033,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,9,not_applicable,4,46,5,5,46,9,0.032967032967033,1,2,1,46,NaN,active_tx,0.0005,318.2723783999,0.15913618919995,41,2,0.00226373626373626,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,46,PDCCH_monitoring,DL,1,9,not_applicable,4,46,5,5,46,9,0.032967032967033,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,9,not_applicable,4,27,5,5,27,9,0.032967032967033,1,2,1,46,NaN,active_tx,0.0005,318.2723783999,0.15913618919995,41,2,0.00226373626373626,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,27,PDCCH_monitoring,DL,1,9,not_applicable,4,27,5,5,27,9,0.032967032967033,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,9,not_applicable,4,11,5,5,11,9,0.032967032967033,1,2,1,46,NaN,active_tx,0.0005,318.2723783999,0.15913618919995,41,2,0.00226373626373626,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,11,PDCCH_monitoring,DL,1,9,not_applicable,4,11,5,5,11,9,0.032967032967033,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,9,not_applicable,4,1,5,5,1,9,0.032967032967033,2,2,1,46,NaN,active_tx,0.0005,318.2723783999,0.15913618919995,41,2,0.00226373626373626,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,1,PDCCH_monitoring,DL,1,9,not_applicable,4,1,5,5,1,9,0.032967032967033,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,9,not_applicable,4,17,5,5,17,9,0.032967032967033,2,2,1,46,NaN,active_tx,0.0005,318.2723783999,0.15913618919995,41,2,0.00226373626373626,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,17,PDCCH_monitoring,DL,1,9,not_applicable,4,17,5,5,17,9,0.032967032967033,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,9,not_applicable,4,21,5,5,21,9,0.032967032967033,2,2,1,46,NaN,active_tx,0.0005,318.2723783999,0.15913618919995,41,2,0.00226373626373626,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,21,PDCCH_monitoring,DL,1,9,not_applicable,4,21,5,5,21,9,0.032967032967033,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,9,not_applicable,4,25,5,5,25,9,0.032967032967033,2,2,1,46,NaN,active_tx,0.0005,318.2723783999,0.15913618919995,41,2,0.00226373626373626,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,25,PDCCH_monitoring,DL,1,9,not_applicable,4,25,5,5,25,9,0.032967032967033,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,9,not_applicable,4,28,5,5,28,9,0.032967032967033,2,2,1,46,NaN,active_tx,0.0005,318.2723783999,0.15913618919995,41,2,0.00226373626373626,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,28,PDCCH_monitoring,DL,1,9,not_applicable,4,28,5,5,28,9,0.032967032967033,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,9,not_applicable,4,31,5,5,31,9,0.032967032967033,1,2,1,46,NaN,active_tx,0.0005,318.2723783999,0.15913618919995,41,2,0.00226373626373626,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,31,PDCCH_monitoring,DL,1,9,not_applicable,4,31,5,5,31,9,0.032967032967033,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,9,not_applicable,4,36,5,5,36,9,0.032967032967033,2,2,1,46,NaN,active_tx,0.0005,318.2723783999,0.15913618919995,41,2,0.00226373626373626,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,36,PDCCH_monitoring,DL,1,9,not_applicable,4,36,5,5,36,9,0.032967032967033,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,9,not_applicable,4,48,5,5,48,9,0.032967032967033,2,2,1,46,NaN,active_tx,0.0005,318.2723783999,0.15913618919995,41,2,0.00226373626373626,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,48,PDCCH_monitoring,DL,1,9,not_applicable,4,48,5,5,48,9,0.032967032967033,2,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,1,PDCCH_monitoring,DL,1,9,not_applicable,4,3,1,1,3,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,3,PDCCH_monitoring,DL,1,9,not_applicable,4,3,1,1,3,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,1,PDCCH_monitoring,DL,1,9,not_applicable,4,5,1,1,5,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,5,PDCCH_monitoring,DL,1,9,not_applicable,4,5,1,1,5,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,1,PDCCH_monitoring,DL,1,9,not_applicable,4,9,1,1,9,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,9,PDCCH_monitoring,DL,1,9,not_applicable,4,9,1,1,9,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,1,PDCCH_monitoring,DL,1,9,not_applicable,4,14,1,1,14,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,14,PDCCH_monitoring,DL,1,9,not_applicable,4,14,1,1,14,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,1,PDCCH_monitoring,DL,1,9,not_applicable,4,19,1,1,19,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,19,PDCCH_monitoring,DL,1,9,not_applicable,4,19,1,1,19,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,1,PDCCH_monitoring,DL,1,9,not_applicable,4,26,1,1,26,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,26,PDCCH_monitoring,DL,1,9,not_applicable,4,26,1,1,26,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,1,PDCCH_monitoring,DL,1,9,not_applicable,4,40,1,1,40,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,40,PDCCH_monitoring,DL,1,9,not_applicable,4,40,1,1,40,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,1,PDCCH_monitoring,DL,1,9,not_applicable,4,43,1,1,43,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,43,PDCCH_monitoring,DL,1,9,not_applicable,4,43,1,1,43,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,1,PDCCH_monitoring,DL,1,9,not_applicable,4,47,1,1,47,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,47,PDCCH_monitoring,DL,1,9,not_applicable,4,47,1,1,47,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,2,PDCCH_monitoring,DL,1,9,not_applicable,4,4,2,2,4,17,0.0622710622710623,1,2,1,46,NaN,active_tx,0.0005,318.741242868765,0.159370621434382,41,2,0.0024981684981685,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,4,PDCCH_monitoring,DL,1,9,not_applicable,4,4,2,2,4,17,0.0622710622710623,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,2,PDCCH_monitoring,DL,1,9,not_applicable,4,6,2,2,6,17,0.0622710622710623,1,2,1,46,NaN,active_tx,0.0005,318.741242868765,0.159370621434382,41,2,0.0024981684981685,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,6,PDCCH_monitoring,DL,1,9,not_applicable,4,6,2,2,6,17,0.0622710622710623,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,2,PDCCH_monitoring,DL,1,9,not_applicable,4,10,2,2,10,17,0.0622710622710623,1,2,1,46,NaN,active_tx,0.0005,318.741242868765,0.159370621434382,41,2,0.0024981684981685,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,10,PDCCH_monitoring,DL,1,9,not_applicable,4,10,2,2,10,17,0.0622710622710623,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,2,PDCCH_monitoring,DL,1,9,not_applicable,4,29,2,2,29,17,0.0622710622710623,1,2,1,46,NaN,active_tx,0.0005,318.741242868765,0.159370621434382,41,2,0.0024981684981685,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,29,PDCCH_monitoring,DL,1,9,not_applicable,4,29,2,2,29,17,0.0622710622710623,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,2,PDCCH_monitoring,DL,1,9,not_applicable,4,35,2,2,35,17,0.0622710622710623,1,2,1,46,NaN,active_tx,0.0005,318.741242868765,0.159370621434382,41,2,0.0024981684981685,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,35,PDCCH_monitoring,DL,1,9,not_applicable,4,35,2,2,35,17,0.0622710622710623,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,2,PDCCH_monitoring,DL,1,9,not_applicable,4,41,2,2,41,17,0.0622710622710623,1,2,1,46,NaN,active_tx,0.0005,318.741242868765,0.159370621434382,41,2,0.0024981684981685,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,41,PDCCH_monitoring,DL,1,9,not_applicable,4,41,2,2,41,17,0.0622710622710623,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,2,PDCCH_monitoring,DL,1,9,not_applicable,4,45,2,2,45,17,0.0622710622710623,1,2,1,46,NaN,active_tx,0.0005,318.741242868765,0.159370621434382,41,2,0.0024981684981685,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,45,PDCCH_monitoring,DL,1,9,not_applicable,4,45,2,2,45,17,0.0622710622710623,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,2,PDCCH_monitoring,DL,1,9,not_applicable,4,50,2,2,50,17,0.0622710622710623,1,2,1,46,NaN,active_tx,0.0005,318.741242868765,0.159370621434382,41,2,0.0024981684981685,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,50,PDCCH_monitoring,DL,1,9,not_applicable,4,50,2,2,50,17,0.0622710622710623,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,2,3,3,2,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,2,PDCCH_monitoring,DL,1,9,not_applicable,4,2,3,3,2,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,12,3,3,12,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,12,PDCCH_monitoring,DL,1,9,not_applicable,4,12,3,3,12,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,13,3,3,13,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,13,PDCCH_monitoring,DL,1,9,not_applicable,4,13,3,3,13,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,15,3,3,15,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,15,PDCCH_monitoring,DL,1,9,not_applicable,4,15,3,3,15,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,16,3,3,16,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,16,PDCCH_monitoring,DL,1,9,not_applicable,4,16,3,3,16,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,18,3,3,18,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,18,PDCCH_monitoring,DL,1,9,not_applicable,4,18,3,3,18,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,23,3,3,23,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,23,PDCCH_monitoring,DL,1,9,not_applicable,4,23,3,3,23,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,24,3,3,24,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,24,PDCCH_monitoring,DL,1,9,not_applicable,4,24,3,3,24,15,0.0549450549450549,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,9,not_applicable,4,33,3,3,33,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,41,2,0.00243956043956044,air_interface/csv/pdcch_trials.csv,PASS
